Date	Price	Open	High	Low	Vol.	Change %
Oct 20, 2011	1,423.03	1,438.63	1,441.15	1,395.13	-	-1.08%
Oct 21, 2011	1,456.73	1,422.91	1,458.11	1,406.70	-	2.37%
Oct 24, 2011	1,508.82	1,456.73	1,510.41	1,455.66	-	3.58%
Oct 25, 2011	1,500.05	1,508.82	1,521.10	1,485.17	-	-0.58%
Oct 26, 2011	1,530.11	1,500.05	1,550.88	1,492.82	-	2.00%
Oct 27, 2011	1,592.93	1,530.11	1,611.34	1,525.73	-	4.11%
Oct 28, 2011	1,610.32	1,592.93	1,628.33	1,586.23	-	1.09%
Oct 31, 2011	1,563.28	1,610.32	1,614.62	1,557.31	-	-2.92%
Nov 01, 2011	1,484.98	1,563.28	1,563.28	1,461.56	-	-5.01%
Nov 02, 2011	1,526.19	1,484.95	1,527.08	1,472.80	-	2.78%
Nov 03, 2011	1,542.39	1,526.19	1,547.80	1,466.44	-	1.06%
Nov 07, 2011	1,563.24	1,543.73	1,563.67	1,518.30	-	1.35%
Nov 08, 2011	1,579.82	1,563.24	1,584.74	1,555.97	-	1.06%
Nov 09, 2011	1,512.85	1,579.82	1,596.56	1,509.47	-	-4.24%
Nov 10, 2011	1,529.71	1,512.85	1,539.64	1,477.58	-	1.11%
Nov 11, 2011	1,530.70	1,529.71	1,539.10	1,504.60	-	0.06%
Nov 14, 2011	1,527.16	1,531.37	1,561.59	1,520.94	-	-0.23%
Nov 15, 2011	1,526.98	1,527.16	1,542.40	1,491.55	-	-0.01%
Nov 16, 2011	1,520.75	1,526.98	1,538.01	1,497.83	-	-0.41%
Nov 17, 2011	1,512.67	1,520.75	1,533.86	1,481.71	-	-0.53%
Nov 18, 2011	1,495.87	1,512.67	1,514.36	1,478.95	-	-1.11%
Nov 21, 2011	1,424.97	1,495.87	1,498.65	1,422.60	-	-4.74%
Nov 22, 2011	1,431.13	1,424.97	1,455.19	1,405.67	-	0.43%
Nov 23, 2011	1,422.00	1,431.13	1,444.88	1,403.44	-	-0.64%
Nov 24, 2011	1,402.83	1,422.00	1,428.79	1,399.85	-	-1.35%
Nov 25, 2011	1,413.18	1,402.83	1,413.73	1,368.54	-	0.74%
Nov 28, 2011	1,475.25	1,413.18	1,476.65	1,402.49	-	4.39%
Nov 29, 2011	1,466.36	1,475.23	1,492.19	1,459.52	-	-0.60%
Nov 30, 2011	1,540.81	1,467.89	1,541.59	1,454.46	-	5.08%
Dec 01, 2011	1,546.70	1,541.67	1,561.80	1,536.65	-	0.38%
Dec 02, 2011	1,545.57	1,546.85	1,567.21	1,536.61	-	-0.07%
Dec 05, 2011	1,559.28	1,547.13	1,561.96	1,537.70	-	0.89%
Dec 06, 2011	1,485.67	1,559.34	1,566.42	1,480.78	-	-4.72%
Dec 07, 2011	1,467.69	1,485.67	1,501.29	1,458.33	-	-1.21%
Dec 08, 2011	1,473.56	1,467.69	1,500.37	1,467.69	-	0.40%
Dec 09, 2011	1,410.28	1,472.67	1,472.72	1,404.89	-	-4.29%
Dec 12, 2011	1,363.67	1,410.28	1,439.25	1,359.72	-	-3.31%
Dec 13, 2011	1,387.13	1,363.55	1,388.16	1,335.66	-	1.72%
Dec 14, 2011	1,369.65	1,387.87	1,401.35	1,361.78	-	-1.26%
Dec 15, 2011	1,395.28	1,369.65	1,398.52	1,345.90	-	1.87%
Dec 16, 2011	1,373.73	1,395.28	1,406.12	1,372.10	-	-1.54%
Dec 19, 2011	1,370.11	1,373.73	1,383.69	1,349.62	-	-0.26%
Dec 20, 2011	1,395.79	1,370.11	1,396.12	1,353.23	-	1.87%
Dec 21, 2011	1,382.50	1,395.79	1,417.10	1,376.73	-	-0.95%
Dec 22, 2011	1,396.03	1,381.77	1,401.91	1,380.91	-	0.98%
Dec 23, 2011	1,394.12	1,396.03	1,410.52	1,391.20	-	-0.14%
Dec 26, 2011	1,413.52	1,394.12	1,413.75	1,394.12	-	1.39%
Dec 27, 2011	1,398.51	1,413.52	1,413.92	1,391.64	-	-1.06%
Dec 28, 2011	1,382.19	1,398.51	1,399.81	1,378.97	-	-1.17%
Dec 29, 2011	1,365.13	1,379.53	1,381.64	1,342.13	-	-1.23%
Dec 30, 2011	1,381.87	1,365.13	1,389.11	1,363.34	-	1.23%
Jan 03, 2012	1,434.23	1,381.87	1,435.32	1,379.87	-	3.79%
Jan 04, 2012	1,434.19	1,434.23	1,448.16	1,426.65	-	-0.00%
Jan 05, 2012	1,415.48	1,434.19	1,447.34	1,413.06	-	-1.30%
Jan 06, 2012	1,423.70	1,415.23	1,435.43	1,406.17	-	0.58%
Jan 09, 2012	1,430.13	1,423.23	1,431.33	1,411.34	-	0.45%
Jan 10, 2012	1,469.76	1,429.19	1,472.44	1,425.13	-	2.77%
Jan 11, 2012	1,452.69	1,469.76	1,471.03	1,445.44	-	-1.16%
Jan 12, 2012	1,458.24	1,452.69	1,474.30	1,446.85	-	0.38%
Jan 13, 2012	1,446.46	1,458.24	1,466.16	1,443.86	-	-0.81%
Jan 16, 2012	1,455.32	1,446.46	1,456.95	1,427.51	-	0.61%
Jan 17, 2012	1,476.31	1,455.32	1,490.55	1,455.32	-	1.44%
Jan 18, 2012	1,488.37	1,476.31	1,489.67	1,469.91	-	0.82%
Jan 19, 2012	1,503.89	1,488.37	1,507.13	1,487.27	-	1.04%
Jan 20, 2012	1,496.41	1,503.89	1,511.23	1,492.39	-	-0.50%
Jan 23, 2012	1,522.57	1,496.41	1,522.65	1,488.26	-	1.75%
Jan 24, 2012	1,514.93	1,525.17	1,525.17	1,508.29	-	-0.50%
Jan 25, 2012	1,534.14	1,514.93	1,545.02	1,514.85	-	1.27%
Jan 26, 2012	1,573.04	1,534.14	1,575.03	1,532.91	-	2.54%
Jan 27, 2012	1,565.82	1,573.32	1,574.60	1,557.51	-	-0.46%
Jan 30, 2012	1,546.59	1,566.00	1,571.58	1,544.01	-	-1.23%
Jan 31, 2012	1,577.29	1,546.59	1,581.81	1,546.35	-	1.99%
Feb 01, 2012	1,599.56	1,577.46	1,601.53	1,557.94	-	1.41%
Feb 02, 2012	1,602.99	1,599.56	1,609.10	1,590.06	-	0.21%
Feb 03, 2012	1,625.60	1,603.58	1,625.60	1,596.91	-	1.41%
Feb 06, 2012	1,626.46	1,625.60	1,631.80	1,616.34	-	0.05%
Feb 07, 2012	1,632.35	1,626.57	1,643.76	1,620.61	-	0.36%
Feb 08, 2012	1,643.53	1,633.41	1,661.15	1,630.25	-	0.68%
Feb 09, 2012	1,638.09	1,643.53	1,659.53	1,623.09	-	-0.33%
Feb 10, 2012	1,603.25	1,638.09	1,640.83	1,602.58	-	-2.13%
Feb 13, 2012	1,645.94	1,603.25	1,648.94	1,602.62	-	2.66%
Feb 14, 2012	1,644.10	1,646.39	1,657.05	1,631.47	-	-0.11%
Feb 15, 2012	1,661.36	1,644.10	1,667.28	1,636.34	-	1.05%
Feb 16, 2012	1,641.51	1,661.36	1,663.56	1,629.17	-	-1.19%
Feb 17, 2012	1,656.60	1,642.33	1,665.10	1,642.05	-	0.92%
Feb 20, 2012	1,674.27	1,656.60	1,678.55	1,651.44	-	1.07%
Feb 21, 2012	1,655.35	1,674.27	1,676.42	1,649.34	-	-1.13%
Feb 22, 2012	1,642.01	1,653.98	1,669.51	1,634.40	-	-0.81%
Feb 24, 2012	1,722.05	1,642.01	1,723.17	1,636.42	-	4.87%
Feb 27, 2012	1,728.13	1,722.05	1,740.53	1,715.28	-	0.35%
Feb 28, 2012	1,708.16	1,728.89	1,743.26	1,707.61	-	-1.16%
Feb 29, 2012	1,734.99	1,708.16	1,739.86	1,708.16	-	1.57%
Mar 01, 2012	1,723.57	1,734.99	1,737.56	1,704.52	-	-0.66%
Mar 02, 2012	1,726.73	1,723.57	1,734.89	1,704.54	-	0.18%
Mar 05, 2012	1,752.17	1,726.73	1,755.64	1,726.73	-	1.47%
Mar 06, 2012	1,676.48	1,751.30	1,752.85	1,674.08	-	-4.32%
Mar 07, 2012	1,677.21	1,676.48	1,683.49	1,663.00	-	0.04%
Mar 11, 2012	1,721.27	1,678.58	1,722.70	1,672.77	-	2.63%
Mar 12, 2012	1,714.12	1,721.45	1,732.24	1,699.38	-	-0.42%
Mar 13, 2012	1,729.91	1,714.12	1,733.44	1,705.05	-	0.92%
Mar 14, 2012	1,752.02	1,729.70	1,752.57	1,729.70	-	1.28%
Mar 15, 2012	1,754.81	1,752.02	1,762.49	1,732.67	-	0.16%
Mar 16, 2012	1,748.32	1,754.81	1,758.42	1,739.93	-	-0.37%
Mar 19, 2012	1,722.50	1,748.32	1,762.71	1,714.63	-	-1.48%
Mar 20, 2012	1,693.07	1,722.50	1,733.60	1,689.51	-	-1.71%
Mar 21, 2012	1,686.91	1,693.52	1,709.68	1,677.37	-	-0.36%
Mar 22, 2012	1,653.80	1,684.14	1,695.35	1,651.07	-	-1.96%
Mar 23, 2012	1,668.41	1,653.69	1,668.41	1,646.43	-	0.88%
Mar 26, 2012	1,712.85	1,668.41	1,716.12	1,667.25	-	2.66%
Mar 27, 2012	1,699.68	1,712.85	1,723.97	1,695.67	-	-0.77%
Mar 28, 2012	1,647.44	1,698.72	1,702.34	1,646.85	-	-3.07%
Mar 29, 2012	1,613.41	1,647.44	1,653.09	1,607.44	-	-2.07%
Mar 30, 2012	1,637.73	1,613.41	1,652.85	1,612.99	-	1.51%
Apr 02, 2012	1,643.20	1,637.73	1,661.41	1,628.74	-	0.33%
Apr 03, 2012	1,681.80	1,643.20	1,687.26	1,643.20	-	2.35%
Apr 04, 2012	1,632.21	1,680.09	1,681.59	1,627.62	-	-2.95%
Apr 05, 2012	1,642.62	1,632.21	1,645.28	1,612.26	-	0.64%
Apr 06, 2012	1,613.25	1,642.50	1,646.90	1,611.67	-	-1.79%
Apr 09, 2012	1,622.07	1,612.26	1,622.09	1,591.92	-	0.55%
Apr 10, 2012	1,606.98	1,622.07	1,627.34	1,605.62	-	-0.93%
Apr 11, 2012	1,615.69	1,606.91	1,625.37	1,586.33	-	0.54%
Apr 12, 2012	1,620.19	1,615.69	1,622.63	1,600.05	-	0.28%
Apr 13, 2012	1,612.74	1,618.72	1,628.98	1,608.03	-	-0.46%
Apr 16, 2012	1,587.58	1,612.74	1,617.73	1,583.61	-	-1.56%
Apr 17, 2012	1,585.40	1,587.58	1,591.91	1,575.81	-	-0.14%
Apr 18, 2012	1,583.06	1,585.40	1,597.98	1,577.47	-	-0.15%
Apr 19, 2012	1,609.56	1,583.06	1,615.52	1,578.06	-	1.67%
Apr 20, 2012	1,619.53	1,609.16	1,620.18	1,597.18	-	0.62%
Apr 23, 2012	1,572.88	1,619.53	1,619.53	1,571.83	-	-2.88%
Apr 24, 2012	1,576.22	1,572.88	1,587.83	1,565.59	-	0.21%
Apr 25, 2012	1,583.42	1,576.22	1,592.80	1,576.22	-	0.46%
Apr 26, 2012	1,574.61	1,583.42	1,595.78	1,566.39	-	-0.56%
Apr 27, 2012	1,594.20	1,574.61	1,595.45	1,560.46	-	1.24%
Apr 28, 2012	1,593.97	1,594.20	1,600.36	1,588.39	-	-0.01%
May 02, 2012	1,569.10	1,593.97	1,610.11	1,569.05	-	-1.56%
May 03, 2012	1,560.11	1,569.10	1,574.06	1,556.52	-	-0.57%
May 04, 2012	1,498.05	1,560.11	1,560.78	1,494.20	-	-3.98%
May 05, 2012	1,489.55	1,498.05	1,503.20	1,485.60	-	-0.57%
May 07, 2012	1,488.64	1,489.59	1,494.17	1,456.26	-	-0.06%
May 08, 2012	1,481.06	1,488.64	1,494.13	1,470.89	-	-0.51%
May 10, 2012	1,489.45	1,481.06	1,498.25	1,466.73	-	0.57%
May 11, 2012	1,464.53	1,489.63	1,490.28	1,451.27	-	-1.67%
May 12, 2012	1,453.91	1,463.63	1,464.22	1,443.60	-	-0.73%
May 14, 2012	1,401.73	1,453.91	1,456.61	1,399.32	-	-3.59%
May 15, 2012	1,400.77	1,401.73	1,407.25	1,379.81	-	-0.07%
May 16, 2012	1,373.82	1,400.77	1,400.77	1,358.67	-	-1.92%
May 17, 2012	1,313.43	1,373.61	1,378.77	1,304.15	-	-4.40%
May 18, 2012	1,289.46	1,313.43	1,314.01	1,263.31	-	-1.82%
May 21, 2012	1,318.29	1,289.46	1,318.29	1,283.34	-	2.24%
May 22, 2012	1,321.87	1,318.29	1,327.77	1,307.39	-	0.27%
May 23, 2012	1,264.29	1,321.87	1,322.02	1,262.27	-	-4.36%
May 24, 2012	1,287.43	1,264.29	1,289.51	1,248.58	-	1.83%
May 25, 2012	1,272.69	1,287.43	1,294.73	1,270.64	-	-1.14%
May 28, 2012	1,277.15	1,272.69	1,298.27	1,270.53	-	0.35%
May 29, 2012	1,307.03	1,277.93	1,309.40	1,276.56	-	2.34%
May 30, 2012	1,273.26	1,307.03	1,307.28	1,268.33	-	-2.58%
May 31, 2012	1,242.43	1,273.26	1,280.36	1,238.89	-	-2.42%
Jun 01, 2012	1,227.65	1,242.43	1,250.46	1,200.67	-	-1.19%
Jun 04, 2012	1,239.99	1,227.30	1,242.81	1,207.10	-	1.01%
Jun 05, 2012	1,246.40	1,239.44	1,259.39	1,233.38	-	0.52%
Jun 06, 2012	1,277.54	1,246.40	1,279.80	1,237.61	-	2.50%
Jun 07, 2012	1,303.96	1,277.54	1,311.66	1,269.95	-	2.07%
Jun 08, 2012	1,282.48	1,303.88	1,307.24	1,264.83	-	-1.65%
Jun 09, 2012	1,296.98	1,282.48	1,299.73	1,282.48	-	1.13%
Jun 13, 2012	1,309.58	1,296.98	1,312.44	1,291.48	-	0.97%
Jun 14, 2012	1,304.07	1,309.53	1,311.91	1,295.86	-	-0.42%
Jun 15, 2012	1,337.50	1,304.07	1,338.31	1,303.00	-	2.56%
Jun 18, 2012	1,348.38	1,337.50	1,361.05	1,334.13	-	0.81%
Jun 19, 2012	1,350.15	1,348.38	1,352.93	1,336.35	-	0.13%
Jun 20, 2012	1,332.64	1,350.15	1,355.44	1,330.91	-	-1.30%
Jun 21, 2012	1,306.85	1,332.64	1,338.37	1,305.80	-	-1.94%
Jun 22, 2012	1,281.88	1,306.85	1,306.85	1,261.61	-	-1.91%
Jun 25, 2012	1,261.89	1,281.88	1,284.26	1,259.68	-	-1.56%
Jun 26, 2012	1,288.67	1,261.89	1,297.25	1,261.89	-	2.12%
Jun 27, 2012	1,306.82	1,288.46	1,308.56	1,286.11	-	1.41%
Jun 28, 2012	1,280.92	1,306.82	1,317.89	1,279.23	-	-1.98%
Jun 29, 2012	1,350.51	1,280.92	1,352.66	1,277.65	-	5.43%
Jul 02, 2012	1,357.34	1,350.51	1,365.65	1,341.15	-	0.51%
Jul 03, 2012	1,408.43	1,357.34	1,409.81	1,357.34	-	3.76%
Jul 04, 2012	1,408.21	1,407.72	1,412.12	1,394.86	-	-0.02%
Jul 05, 2012	1,388.07	1,407.41	1,416.88	1,381.97	-	-1.43%
Jul 06, 2012	1,357.71	1,388.07	1,393.61	1,353.88	-	-2.19%
Jul 09, 2012	1,352.50	1,357.71	1,361.23	1,343.05	-	-0.38%
Jul 10, 2012	1,362.95	1,352.50	1,378.65	1,339.68	-	0.77%
Jul 11, 2012	1,355.86	1,361.34	1,362.05	1,343.28	-	-0.52%
Jul 12, 2012	1,340.17	1,355.86	1,357.41	1,329.94	-	-1.16%
Jul 13, 2012	1,368.69	1,340.17	1,369.59	1,340.17	-	2.13%
Jul 16, 2012	1,374.02	1,368.69	1,375.76	1,363.28	-	0.39%
Jul 17, 2012	1,382.00	1,374.02	1,400.49	1,374.02	-	0.58%
Jul 18, 2012	1,390.63	1,382.00	1,397.62	1,382.00	-	0.62%
Jul 19, 2012	1,413.97	1,390.63	1,423.99	1,390.63	-	1.68%
Jul 20, 2012	1,391.55	1,413.97	1,415.69	1,391.16	-	-1.59%
Jul 23, 2012	1,323.96	1,391.55	1,393.57	1,315.48	-	-4.86%
Jul 24, 2012	1,314.27	1,323.96	1,336.38	1,310.45	-	-0.73%
Jul 25, 2012	1,318.31	1,314.27	1,333.44	1,291.93	-	0.31%
Jul 26, 2012	1,349.90	1,317.38	1,353.26	1,311.95	-	2.40%
Jul 27, 2012	1,382.82	1,350.09	1,382.82	1,348.33	-	2.44%
Jul 30, 2012	1,398.07	1,382.82	1,405.15	1,382.82	-	1.10%
Jul 31, 2012	1,377.35	1,398.07	1,401.13	1,373.20	-	-1.48%
Aug 01, 2012	1,374.98	1,377.06	1,383.59	1,370.11	-	-0.17%
Aug 02, 2012	1,355.32	1,374.98	1,393.09	1,344.62	-	-1.43%
Aug 03, 2012	1,398.33	1,351.06	1,399.91	1,348.95	-	3.17%
Aug 06, 2012	1,433.54	1,398.33	1,439.16	1,396.73	-	2.52%
Aug 07, 2012	1,445.34	1,436.77	1,447.41	1,424.25	-	0.82%
Aug 08, 2012	1,444.79	1,445.34	1,448.67	1,428.65	-	-0.04%
Aug 09, 2012	1,447.09	1,444.79	1,463.22	1,431.59	-	0.16%
Aug 10, 2012	1,427.33	1,447.09	1,449.59	1,410.61	-	-1.37%
Aug 13, 2012	1,436.15	1,430.51	1,457.61	1,425.69	-	0.62%
Aug 14, 2012	1,445.29	1,435.63	1,452.79	1,432.48	-	0.64%
Aug 15, 2012	1,427.67	1,445.29	1,448.51	1,412.75	-	-1.22%
Aug 16, 2012	1,431.07	1,427.67	1,440.76	1,421.32	-	0.24%
Aug 17, 2012	1,416.78	1,431.07	1,444.25	1,416.11	-	-1.00%
Aug 20, 2012	1,403.55	1,416.78	1,423.87	1,396.72	-	-0.93%
Aug 21, 2012	1,442.72	1,403.55	1,445.79	1,402.55	-	2.79%
Aug 22, 2012	1,430.48	1,442.72	1,443.18	1,420.91	-	-0.85%
Aug 23, 2012	1,442.94	1,430.46	1,462.86	1,428.67	-	0.87%
Aug 24, 2012	1,436.84	1,442.94	1,445.36	1,424.74	-	-0.42%
Aug 27, 2012	1,431.53	1,436.78	1,446.98	1,425.48	-	-0.37%
Aug 28, 2012	1,428.88	1,431.53	1,434.54	1,419.62	-	-0.19%
Aug 29, 2012	1,410.16	1,428.86	1,435.79	1,409.15	-	-1.31%
Aug 30, 2012	1,384.26	1,410.16	1,413.34	1,383.79	-	-1.84%
Aug 31, 2012	1,389.72	1,384.32	1,397.92	1,381.01	-	0.39%
Sep 03, 2012	1,406.04	1,386.66	1,407.91	1,386.66	-	1.17%
Sep 04, 2012	1,405.71	1,406.04	1,419.20	1,403.37	-	-0.02%
Sep 05, 2012	1,391.02	1,405.71	1,407.02	1,385.27	-	-1.05%
Sep 06, 2012	1,437.37	1,390.92	1,438.68	1,390.51	-	3.33%
Sep 07, 2012	1,471.80	1,437.37	1,478.89	1,434.96	-	2.40%
Sep 10, 2012	1,476.44	1,471.80	1,477.58	1,462.77	-	0.32%
Sep 11, 2012	1,480.05	1,476.44	1,480.27	1,460.10	-	0.24%
Sep 12, 2012	1,482.51	1,480.05	1,497.04	1,478.27	-	0.17%
Sep 13, 2012	1,484.88	1,482.67	1,488.25	1,477.81	-	0.16%
Sep 14, 2012	1,589.40	1,484.98	1,594.63	1,484.98	-	7.04%
Sep 17, 2012	1,582.22	1,589.40	1,591.24	1,573.30	-	-0.45%
Sep 18, 2012	1,547.74	1,582.22	1,586.75	1,546.74	-	-2.18%
Sep 19, 2012	1,517.58	1,547.79	1,564.73	1,508.60	-	-1.95%
Sep 20, 2012	1,515.88	1,517.84	1,522.14	1,479.32	-	-0.11%
Sep 21, 2012	1,522.63	1,516.59	1,535.77	1,513.12	-	0.45%
Sep 24, 2012	1,509.58	1,522.63	1,524.07	1,492.51	-	-0.86%
Sep 25, 2012	1,510.96	1,509.58	1,522.43	1,504.54	-	0.09%
Sep 26, 2012	1,456.99	1,510.96	1,513.85	1,455.02	-	-3.57%
Sep 27, 2012	1,474.76	1,459.15	1,479.33	1,455.17	-	1.22%
Sep 28, 2012	1,475.70	1,474.76	1,500.30	1,466.50	-	0.06%
Oct 01, 2012	1,513.81	1,475.70	1,515.19	1,467.34	-	2.58%
Oct 02, 2012	1,507.77	1,513.81	1,517.29	1,496.63	-	-0.40%
Oct 03, 2012	1,492.30	1,507.35	1,508.16	1,487.56	-	-1.03%
Oct 04, 2012	1,483.03	1,492.30	1,499.24	1,472.63	-	-0.62%
Oct 05, 2012	1,508.72	1,483.03	1,521.49	1,480.60	-	1.73%
Oct 08, 2012	1,492.51	1,508.72	1,509.52	1,481.99	-	-1.07%
Oct 09, 2012	1,494.16	1,492.51	1,504.47	1,490.33	-	0.11%
Oct 10, 2012	1,483.84	1,493.87	1,493.87	1,480.65	-	-0.69%
Oct 11, 2012	1,490.41	1,483.84	1,495.73	1,471.91	-	0.44%
Oct 12, 2012	1,472.36	1,490.41	1,491.16	1,467.10	-	-1.21%
Oct 15, 2012	1,466.82	1,472.36	1,484.22	1,464.76	-	-0.38%
Oct 16, 2012	1,488.18	1,466.82	1,488.73	1,466.82	-	1.46%
Oct 17, 2012	1,513.96	1,488.65	1,520.63	1,488.25	-	1.73%
Oct 18, 2012	1,512.01	1,513.96	1,527.77	1,503.76	-	-0.13%
Oct 19, 2012	1,494.44	1,512.50	1,516.96	1,493.53	-	-1.16%
Oct 22, 2012	1,497.63	1,494.36	1,503.27	1,484.10	-	0.21%
Oct 23, 2012	1,456.73	1,499.63	1,499.63	1,454.30	-	-2.73%
Oct 24, 2012	1,462.43	1,457.07	1,471.99	1,444.38	-	0.39%
Oct 25, 2012	1,456.91	1,462.43	1,474.23	1,456.22	-	-0.38%
Oct 26, 2012	1,441.38	1,456.85	1,457.53	1,426.27	-	-1.07%
Oct 29, 2012	1,435.05	1,441.38	1,442.76	1,426.26	-	-0.44%
Oct 30, 2012	1,430.10	1,435.05	1,443.40	1,426.47	-	-0.34%
Oct 31, 2012	1,433.96	1,429.95	1,448.33	1,428.48	-	0.27%
Nov 01, 2012	1,443.50	1,433.96	1,443.89	1,415.38	-	0.67%
Nov 02, 2012	1,444.19	1,443.50	1,454.58	1,435.85	-	0.05%
Nov 06, 2012	1,448.98	1,444.19	1,452.78	1,436.10	-	0.33%
Nov 07, 2012	1,426.94	1,448.98	1,464.82	1,425.73	-	-1.52%
Nov 08, 2012	1,410.27	1,426.94	1,428.33	1,396.11	-	-1.17%
Nov 09, 2012	1,397.86	1,410.27	1,410.27	1,387.22	-	-0.88%
Nov 12, 2012	1,404.26	1,397.86	1,407.28	1,390.39	-	0.46%
Nov 13, 2012	1,363.63	1,404.28	1,406.56	1,359.92	-	-2.89%
Nov 14, 2012	1,367.15	1,363.67	1,376.20	1,356.47	-	0.26%
Nov 15, 2012	1,381.58	1,367.15	1,382.96	1,359.80	-	1.06%
Nov 16, 2012	1,376.10	1,381.58	1,384.87	1,365.97	-	-0.40%
Nov 19, 2012	1,399.70	1,376.10	1,402.65	1,372.81	-	1.71%
Nov 20, 2012	1,403.59	1,399.70	1,405.02	1,394.39	-	0.28%
Nov 21, 2012	1,420.97	1,403.59	1,422.60	1,393.29	-	1.24%
Nov 22, 2012	1,419.88	1,420.97	1,427.41	1,417.96	-	-0.08%
Nov 23, 2012	1,432.24	1,419.88	1,432.44	1,418.72	-	0.87%
Nov 26, 2012	1,426.96	1,432.24	1,439.89	1,422.38	-	-0.37%
Nov 27, 2012	1,417.60	1,426.96	1,440.32	1,414.32	-	-0.66%
Nov 28, 2012	1,397.38	1,417.60	1,417.94	1,395.57	-	-1.43%
Nov 29, 2012	1,420.35	1,397.38	1,424.86	1,394.21	-	1.64%
Nov 30, 2012	1,436.55	1,420.35	1,439.23	1,415.70	-	1.14%
Dec 03, 2012	1,451.69	1,437.51	1,452.42	1,433.20	-	1.05%
Dec 04, 2012	1,443.87	1,451.69	1,451.69	1,436.17	-	-0.54%
Dec 05, 2012	1,469.54	1,443.87	1,473.92	1,442.88	-	1.78%
Dec 06, 2012	1,467.00	1,469.54	1,478.12	1,464.03	-	-0.17%
Dec 07, 2012	1,471.09	1,467.00	1,472.27	1,453.19	-	0.28%
Dec 10, 2012	1,480.78	1,473.86	1,483.99	1,468.37	-	0.66%
Dec 11, 2012	1,484.50	1,480.78	1,489.07	1,476.41	-	0.25%
Dec 12, 2012	1,506.91	1,484.53	1,509.89	1,484.53	-	1.51%
Dec 13, 2012	1,499.68	1,506.91	1,512.25	1,491.51	-	-0.48%
Dec 14, 2012	1,500.89	1,499.68	1,508.35	1,494.50	-	0.08%
Dec 17, 2012	1,491.21	1,500.89	1,508.18	1,487.44	-	-0.64%
Dec 18, 2012	1,511.43	1,491.21	1,515.18	1,489.31	-	1.36%
Dec 19, 2012	1,517.39	1,511.42	1,524.77	1,509.41	-	0.39%
Dec 20, 2012	1,528.89	1,517.39	1,530.64	1,503.46	-	0.76%
Dec 21, 2012	1,512.18	1,528.81	1,529.84	1,507.99	-	-1.09%
Dec 24, 2012	1,515.87	1,512.23	1,519.08	1,509.14	-	0.24%
Dec 25, 2012	1,513.74	1,515.87	1,520.29	1,513.47	-	-0.14%
Dec 26, 2012	1,526.34	1,513.74	1,526.84	1,511.55	-	0.83%
Dec 27, 2012	1,535.05	1,526.34	1,535.05	1,523.23	-	0.57%
Dec 28, 2012	1,526.98	1,535.05	1,537.44	1,520.79	-	-0.53%
Jan 01, 2013	1,530.41	1,530.41	1,530.41	1,530.41	-	0.22%
Jan 08, 2013	1,576.10	1,526.98	1,582.35	1,526.98	-	2.99%
Jan 09, 2013	1,568.59	1,576.10	1,578.31	1,564.09	-	-0.48%
Jan 10, 2013	1,572.00	1,568.59	1,576.32	1,568.59	-	0.22%
Jan 11, 2013	1,571.73	1,572.00	1,575.42	1,565.57	-	-0.02%
Jan 14, 2013	1,590.21	1,571.73	1,594.17	1,569.66	-	1.18%
Jan 15, 2013	1,576.54	1,590.21	1,593.12	1,576.54	-	-0.86%
Jan 16, 2013	1,571.15	1,576.54	1,585.82	1,562.16	-	-0.34%
Jan 17, 2013	1,585.44	1,571.15	1,586.80	1,571.13	-	0.91%
Jan 18, 2013	1,603.50	1,585.44	1,605.68	1,584.97	-	1.14%
Jan 21, 2013	1,600.13	1,603.44	1,603.99	1,594.09	-	-0.21%
Jan 22, 2013	1,589.02	1,600.13	1,604.63	1,580.80	-	-0.69%
Jan 23, 2013	1,605.36	1,589.02	1,605.88	1,587.88	-	1.03%
Jan 24, 2013	1,604.65	1,605.36	1,605.36	1,585.01	-	-0.04%
Jan 25, 2013	1,618.84	1,604.66	1,620.43	1,597.75	-	0.88%
Jan 28, 2013	1,635.50	1,618.84	1,638.08	1,615.04	-	1.03%
Jan 29, 2013	1,623.87	1,635.50	1,637.00	1,618.96	-	-0.71%
Jan 30, 2013	1,618.77	1,623.87	1,636.03	1,612.42	-	-0.31%
Jan 31, 2013	1,622.13	1,618.71	1,623.63	1,608.46	-	0.21%
Feb 01, 2013	1,628.31	1,621.71	1,635.71	1,620.31	-	0.38%
Feb 04, 2013	1,612.52	1,628.26	1,637.62	1,610.94	-	-0.97%
Feb 05, 2013	1,614.09	1,612.52	1,617.26	1,599.47	-	0.10%
Feb 06, 2013	1,602.99	1,614.09	1,630.74	1,599.00	-	-0.69%
Feb 07, 2013	1,595.36	1,602.99	1,607.27	1,592.43	-	-0.48%
Feb 08, 2013	1,590.13	1,595.36	1,596.88	1,577.74	-	-0.33%
Feb 11, 2013	1,581.95	1,590.13	1,595.99	1,581.70	-	-0.51%
Feb 12, 2013	1,582.35	1,581.95	1,590.31	1,574.30	-	0.03%
Feb 13, 2013	1,612.65	1,582.35	1,615.58	1,582.35	-	1.91%
Feb 14, 2013	1,588.31	1,612.55	1,623.28	1,582.85	-	-1.51%
Feb 15, 2013	1,577.26	1,588.31	1,589.35	1,567.81	-	-0.70%
Feb 18, 2013	1,578.65	1,577.26	1,580.90	1,566.41	-	0.09%
Feb 19, 2013	1,592.74	1,578.65	1,593.38	1,577.86	-	0.89%
