Date	Price	Open	High	Low	Vol.	Change %
Dec 07, 2012	32.976	32.750	32.750	32.750	0.00K	0.02%
Dec 09, 2012	33.155	33.140	33.203	33.118	-	0.54%
Dec 10, 2012	33.300	33.140	33.400	33.140	0.09K	0.44%
Dec 11, 2012	32.941	33.070	33.190	32.775	0.44K	-1.08%
Dec 12, 2012	33.707	32.990	33.700	32.990	0.57K	2.33%
Dec 13, 2012	32.280	33.360	33.360	32.255	0.88K	-4.23%
Dec 14, 2012	32.223	32.490	32.630	32.275	0.32K	-0.18%
Dec 16, 2012	32.375	32.430	32.470	32.362	-	0.47%
Dec 17, 2012	32.206	32.290	32.335	32.105	0.07K	-0.52%
Dec 18, 2012	31.595	32.430	32.460	31.350	0.19K	-1.90%
Dec 19, 2012	31.045	31.710	31.725	30.980	0.36K	-1.74%
Dec 20, 2012	29.593	30.500	30.500	30.000	0.00K	-4.68%
Dec 21, 2012	30.142	29.950	30.160	29.620	0.25K	1.86%
Dec 23, 2012	30.127	30.025	30.163	30.015	-	-0.05%
Dec 24, 2012	29.839	30.085	30.085	29.925	0.01K	-0.96%
Dec 25, 2012	29.940	29.960	30.050	29.940	-	0.34%
Dec 26, 2012	29.983	30.180	30.205	30.180	0.04K	0.14%
Dec 27, 2012	30.169	29.900	29.900	29.900	0.00K	0.62%
Dec 28, 2012	29.920	30.200	30.200	29.930	0.20K	-0.83%
Dec 30, 2012	30.100	30.078	30.113	30.070	-	0.60%
Dec 31, 2012	30.173	30.090	30.375	30.090	0.01K	0.24%
Jan 01, 2013	30.248	30.353	30.388	30.228	-	0.25%
Jan 02, 2013	30.952	30.630	31.335	30.585	0.01K	2.33%
Jan 03, 2013	30.671	30.775	31.000	30.455	0.02K	-0.91%
Jan 04, 2013	29.896	29.435	30.210	29.210	0.13K	-2.53%
Jan 06, 2013	30.197	30.267	30.267	30.165	-	1.01%
Jan 07, 2013	30.032	30.395	30.395	29.910	0.09K	-0.55%
Jan 08, 2013	30.415	30.255	30.390	30.125	0.06K	1.28%
Jan 09, 2013	30.201	30.095	30.270	30.095	0.07K	-0.70%
Jan 10, 2013	30.875	30.760	30.825	30.665	0.05K	2.23%
Jan 11, 2013	30.367	30.780	30.780	30.150	0.06K	-1.65%
Jan 13, 2013	30.413	30.445	30.473	30.388	-	0.15%
Jan 14, 2013	31.080	30.620	31.045	30.620	0.03K	2.19%
Jan 15, 2013	31.498	30.950	31.400	30.950	0.02K	1.34%
Jan 16, 2013	31.514	31.375	31.380	31.255	0.01K	0.05%
Jan 17, 2013	31.786	31.305	31.770	31.165	0.03K	0.86%
Jan 18, 2013	31.902	32.060	32.060	31.765	0.05K	0.36%
Jan 20, 2013	31.998	31.862	32.008	31.862	-	0.30%
Jan 21, 2013	32.013	31.993	32.112	31.870	-	0.05%
Jan 22, 2013	32.147	31.835	32.250	31.835	0.01K	0.42%
Jan 23, 2013	32.409	32.135	32.315	32.135	0.00K	0.82%
Jan 24, 2013	31.695	31.735	31.750	31.735	0.00K	-2.20%
Jan 25, 2013	31.185	31.668	31.783	31.130	-	-1.61%
Jan 27, 2013	31.248	31.180	31.258	31.180	-	0.20%
Jan 28, 2013	30.756	31.000	31.000	30.900	0.00K	-1.57%
Jan 29, 2013	31.159	31.065	31.065	31.065	0.01K	1.31%
Jan 30, 2013	32.152	31.500	32.260	31.500	0.06K	3.19%
Jan 31, 2013	31.335	31.865	31.865	31.300	0.00K	-2.54%
Feb 01, 2013	31.942	31.600	31.600	31.600	0.00K	1.94%
Feb 03, 2013	31.837	31.868	31.883	31.783	-	-0.33%
Feb 04, 2013	31.700	31.705	31.705	31.690	0.00K	-0.43%
Feb 05, 2013	31.859	32.020	32.020	31.670	0.00K	0.50%
Feb 06, 2013	31.880	31.890	31.890	31.608	-	0.07%
Feb 07, 2013	31.387	31.485	31.760	31.345	0.03K	-1.55%
Feb 08, 2013	31.425	31.450	31.600	31.400	0.05K	0.12%
Feb 10, 2013	31.435	31.450	31.462	31.418	-	0.03%
Feb 11, 2013	30.895	31.160	31.175	30.955	0.02K	-1.72%
Feb 12, 2013	31.004	30.820	31.080	30.800	0.05K	0.35%
Feb 13, 2013	30.854	30.890	30.925	30.890	0.06K	-0.48%
Feb 14, 2013	30.343	30.985	31.040	30.950	0.07K	-1.66%
Feb 15, 2013	29.839	30.250	30.250	29.770	0.07K	-1.66%
Feb 17, 2013	29.865	29.805	29.870	29.778	-	0.09%
Feb 18, 2013	30.043	29.860	30.145	29.845	-	0.60%
Feb 19, 2013	29.413	30.040	30.045	29.450	0.06K	-2.10%
Feb 20, 2013	28.615	28.740	28.740	28.315	0.01K	-2.71%
Feb 21, 2013	28.695	28.445	28.445	28.445	0.00K	0.28%
Feb 22, 2013	28.456	28.420	28.455	28.420	0.00K	-0.83%
Feb 24, 2013	28.730	28.805	28.815	28.723	-	0.96%
Feb 25, 2013	28.983	28.975	28.990	28.965	0.01K	0.88%
Feb 26, 2013	29.380	29.072	29.485	28.612	-	1.37%
Feb 27, 2013	28.943	29.360	29.390	28.830	25.17K	-1.49%
Feb 28, 2013	28.395	28.955	29.140	28.390	1.52K	-1.89%
Mar 01, 2013	28.836	28.500	28.500	28.500	0.00K	1.55%
Mar 03, 2013	28.663	28.675	28.728	28.642	-	-0.60%
Mar 04, 2013	28.457	28.635	28.700	28.460	0.08K	-0.72%
Mar 05, 2013	28.563	28.580	28.995	28.580	0.31K	0.37%
Mar 06, 2013	28.760	28.675	28.995	28.580	0.21K	0.69%
Mar 07, 2013	28.767	28.955	29.040	28.735	0.05K	0.02%
Mar 08, 2013	28.909	28.850	29.190	28.350	0.33K	0.49%
Mar 10, 2013	28.938	28.990	29.010	28.908	-	0.10%
Mar 11, 2013	28.812	28.860	28.960	28.720	0.12K	-0.44%
Mar 12, 2013	29.131	28.940	29.290	28.840	0.06K	1.11%
Mar 13, 2013	28.922	29.030	29.215	28.830	0.07K	-0.72%
Mar 14, 2013	28.772	28.800	28.800	28.570	0.03K	-0.52%
Mar 15, 2013	28.817	28.885	28.890	28.750	0.06K	0.16%
Mar 17, 2013	29.000	28.795	29.108	28.795	-	0.64%
Mar 18, 2013	28.841	28.815	29.050	28.685	0.10K	-0.55%
Mar 19, 2013	28.810	28.840	29.050	28.685	0.25K	-0.11%
Mar 20, 2013	28.783	28.880	28.880	28.425	0.02K	-0.09%
Mar 21, 2013	29.179	28.940	29.190	28.940	0.14K	1.38%
Mar 22, 2013	28.666	29.105	29.105	28.595	0.14K	-1.76%
Mar 24, 2013	28.645	28.693	28.743	28.593	-	-0.07%
Mar 25, 2013	28.785	28.460	28.785	28.460	0.06K	0.49%
Mar 26, 2013	28.644	28.785	28.785	28.575	0.06K	-0.49%
Mar 27, 2013	28.577	28.665	28.665	28.120	0.16K	-0.23%
Mar 28, 2013	28.292	28.720	28.720	28.295	0.01K	-1.00%
Mar 31, 2013	28.248	28.263	28.345	28.158	-	-0.16%
Apr 01, 2013	27.913	27.960	27.975	27.855	0.02K	-1.19%
Apr 02, 2013	27.217	27.900	27.920	27.170	0.01K	-2.49%
Apr 03, 2013	26.773	27.105	27.210	26.700	0.10K	-1.63%
Apr 04, 2013	26.748	26.910	26.960	26.705	0.19K	-0.09%
Apr 05, 2013	27.201	26.860	27.240	26.845	0.03K	1.69%
Apr 07, 2013	27.250	27.293	27.378	27.237	-	0.18%
Apr 08, 2013	27.120	27.235	27.235	27.080	0.03K	-0.48%
Apr 09, 2013	27.866	27.360	27.935	27.240	0.05K	2.75%
Apr 10, 2013	27.639	27.730	27.730	27.515	0.01K	-0.81%
Apr 11, 2013	27.685	27.685	27.685	27.420	0.02K	0.17%
Apr 12, 2013	26.322	27.285	27.285	26.085	0.15K	-4.92%
Apr 14, 2013	25.923	25.913	26.023	25.783	-	-1.52%
Apr 15, 2013	23.355	24.500	24.640	23.030	0.12K	-9.91%
Apr 16, 2013	23.622	23.710	23.755	23.435	0.05K	1.14%
Apr 17, 2013	23.301	23.100	23.100	23.100	0.01K	-1.36%
Apr 18, 2013	23.239	22.600	23.500	22.600	0.00K	-0.27%
Apr 19, 2013	22.955	23.745	23.770	23.080	0.02K	-1.22%
Apr 21, 2013	23.215	23.322	23.322	23.180	-	1.13%
Apr 22, 2013	23.320	23.100	23.435	23.095	0.03K	0.45%
Apr 23, 2013	22.813	23.200	23.200	22.790	0.00K	-2.17%
Apr 24, 2013	23.273	23.260	23.510	23.245	0.01K	2.02%
Apr 25, 2013	24.140	23.600	24.200	23.600	0.01K	3.73%
Apr 26, 2013	23.758	24.095	24.100	23.955	0.01K	-1.58%
Apr 28, 2013	24.023	24.065	24.123	23.945	-	1.12%
Apr 29, 2013	24.122	23.970	24.550	23.915	19.71K	0.41%
Apr 30, 2013	24.762	24.975	24.975	24.975	0.19K	2.65%
May 01, 2013	23.305	24.250	24.275	23.230	1.65K	-5.88%
May 02, 2013	23.790	23.560	24.000	23.355	1.08K	2.08%
May 03, 2013	23.975	23.750	24.300	23.605	0.24K	0.78%
May 05, 2013	24.090	24.133	24.153	24.033	-	0.48%
May 06, 2013	23.918	24.095	24.375	23.845	0.28K	-0.71%
May 07, 2013	23.771	23.970	23.970	23.385	0.60K	-0.61%
May 08, 2013	23.892	23.830	23.915	23.615	0.11K	0.51%
May 09, 2013	23.879	24.025	24.055	23.600	0.29K	-0.05%
May 10, 2013	23.632	23.635	23.750	23.140	0.47K	-1.03%
May 12, 2013	23.668	23.822	23.835	23.653	-	0.15%
May 13, 2013	23.670	23.710	23.720	23.490	0.10K	0.01%
May 14, 2013	23.355	23.220	23.525	23.220	0.06K	-1.33%
May 15, 2013	22.643	23.240	23.240	22.480	0.14K	-3.05%
May 16, 2013	22.643	22.680	22.710	22.075	0.25K	0.00%
May 17, 2013	22.339	22.630	22.630	22.160	0.10K	-1.34%
May 19, 2013	21.425	22.255	22.325	20.215	-	-4.09%
May 20, 2013	22.568	22.280	22.800	21.010	0.13K	5.33%
May 21, 2013	22.442	22.500	22.515	22.340	0.04K	-0.56%
May 22, 2013	22.458	22.345	22.660	22.345	0.05K	0.07%
May 23, 2013	22.494	22.050	22.360	22.035	0.04K	0.16%
May 24, 2013	22.482	22.330	22.330	22.330	0.01K	-0.05%
May 26, 2013	22.345	22.360	22.392	22.300	-	-0.61%
May 27, 2013	22.585	22.340	22.708	22.288	-	1.07%
May 28, 2013	22.180	22.595	22.595	22.180	0.05K	-1.79%
May 29, 2013	22.445	22.370	22.370	22.370	0.08K	1.19%
May 30, 2013	22.674	22.335	22.930	22.335	0.36K	1.02%
May 31, 2013	22.228	22.245	22.280	22.140	0.03K	-1.97%
Jun 02, 2013	22.368	22.205	22.388	22.203	-	0.63%
Jun 03, 2013	23.551	23.670	23.670	23.650	0.01K	5.29%
Jun 04, 2013	22.400	22.630	22.630	22.330	0.06K	-4.89%
Jun 05, 2013	22.465	22.455	22.665	22.455	0.07K	0.29%
Jun 06, 2013	22.701	22.330	22.595	22.330	0.01K	1.05%
Jun 07, 2013	21.737	22.705	22.705	21.580	0.05K	-4.25%
Jun 09, 2013	21.678	21.595	21.730	21.388	-	-0.27%
Jun 10, 2013	21.921	21.630	21.780	21.535	0.04K	1.12%
Jun 11, 2013	21.645	21.580	21.710	21.580	0.10K	-1.26%
Jun 12, 2013	21.796	21.760	21.815	21.650	0.04K	0.70%
Jun 13, 2013	21.582	21.805	21.805	21.520	0.03K	-0.98%
Jun 14, 2013	21.953	22.060	22.070	21.965	0.00K	1.72%
Jun 16, 2013	21.985	22.060	22.060	21.947	-	0.15%
Jun 17, 2013	21.757	21.870	21.915	21.870	0.01K	-1.04%
Jun 18, 2013	21.630	21.833	21.878	21.453	-	-0.58%
Jun 19, 2013	21.622	21.625	21.625	21.610	0.00K	-0.04%
Jun 20, 2013	19.822	21.170	21.180	19.590	0.01K	-8.32%
Jun 21, 2013	20.878	20.425	20.425	20.425	0.00K	5.33%
Jun 23, 2013	20.170	20.087	20.197	20.042	-	-3.39%
Jun 24, 2013	19.493	20.055	20.055	19.600	0.01K	-3.36%
Jun 25, 2013	19.526	19.660	19.660	19.595	0.01K	0.17%
Jun 26, 2013	18.587	18.645	18.645	18.645	0.05K	-4.81%
Jun 27, 2013	18.533	18.500	18.930	18.335	19.46K	-0.29%
Jun 28, 2013	19.451	18.455	19.630	18.185	3.75K	4.95%
Jun 30, 2013	19.883	19.535	20.065	19.535	-	2.22%
Jul 01, 2013	19.560	19.485	20.060	19.365	0.56K	-1.62%
Jul 02, 2013	19.298	19.595	19.755	19.295	0.50K	-1.34%
Jul 03, 2013	19.689	19.410	19.850	19.365	0.22K	2.03%
Jul 04, 2013	19.520	19.775	19.813	19.383	-	-0.86%
Jul 05, 2013	18.726	19.710	19.735	18.685	0.31K	-4.07%
Jul 07, 2013	18.835	18.848	19.080	18.805	-	0.58%
Jul 08, 2013	19.025	18.920	19.085	18.765	0.30K	1.01%
Jul 09, 2013	19.125	19.035	19.455	18.935	0.22K	0.53%
Jul 10, 2013	19.151	19.230	19.415	19.015	0.17K	0.14%
Jul 11, 2013	19.943	19.500	20.140	19.475	0.22K	4.14%
Jul 12, 2013	19.779	20.075	20.135	19.620	0.09K	-0.82%
Jul 14, 2013	20.008	19.870	20.133	19.868	-	1.16%
Jul 15, 2013	19.826	20.100	20.100	19.670	0.15K	-0.91%
Jul 16, 2013	19.923	19.680	19.965	19.675	0.02K	0.49%
Jul 17, 2013	19.409	19.930	20.040	19.240	0.26K	-2.58%
Jul 18, 2013	19.376	19.290	19.430	19.250	0.27K	-0.17%
Jul 19, 2013	19.448	19.385	19.465	19.295	0.10K	0.37%
Jul 21, 2013	19.810	19.513	19.895	19.508	-	1.86%
Jul 22, 2013	20.498	19.525	20.520	19.525	0.18K	3.47%
Jul 23, 2013	20.246	20.145	20.420	20.145	0.10K	-1.23%
Jul 24, 2013	20.014	20.380	20.410	19.990	0.08K	-1.15%
Jul 25, 2013	20.147	19.830	20.135	19.830	0.06K	0.66%
Jul 26, 2013	19.765	20.255	20.290	19.705	0.06K	-1.90%
Jul 28, 2013	19.892	19.938	20.008	19.877	-	0.64%
Jul 29, 2013	19.854	19.895	20.050	19.865	0.00K	-0.19%
Jul 30, 2013	19.666	19.800	19.830	19.645	0.11K	-0.95%
Jul 31, 2013	19.617	19.870	19.885	19.395	0.02K	-0.25%
Aug 01, 2013	19.615	19.610	19.610	19.610	0.02K	-0.01%
Aug 02, 2013	19.858	19.600	20.258	19.182	-	1.24%
Aug 04, 2013	19.845	19.833	19.913	19.815	-	-0.07%
Aug 05, 2013	19.711	19.780	19.780	19.765	0.02K	-0.68%
Aug 06, 2013	19.515	19.575	19.575	19.460	0.19K	-0.99%
Aug 07, 2013	19.517	19.478	19.595	19.123	-	0.01%
Aug 08, 2013	20.184	19.985	20.220	19.930	0.01K	3.42%
Aug 09, 2013	20.517	20.215	20.553	20.068	-	1.65%
Aug 11, 2013	20.803	20.693	20.985	20.660	-	1.39%
Aug 12, 2013	21.332	21.195	21.410	21.195	0.02K	2.54%
Aug 13, 2013	21.336	21.470	21.660	21.265	0.01K	0.02%
Aug 14, 2013	21.781	21.625	21.790	21.590	0.01K	2.09%
Aug 15, 2013	22.929	21.890	23.165	21.730	0.08K	5.27%
Aug 16, 2013	23.317	22.960	23.210	22.850	0.01K	1.69%
Aug 18, 2013	23.270	23.275	23.322	23.197	-	-0.20%
Aug 19, 2013	23.158	23.275	23.600	22.990	-	-0.48%
Aug 20, 2013	22.993	23.160	23.298	22.295	-	-0.71%
Aug 21, 2013	22.958	23.080	23.305	23.080	0.01K	-0.15%
Aug 22, 2013	23.030	22.860	23.035	22.860	0.00K	0.31%
Aug 23, 2013	23.733	23.500	23.755	23.500	0.02K	3.05%
Aug 25, 2013	24.013	24.100	24.335	23.918	-	1.18%
Aug 26, 2013	24.008	24.150	24.150	23.950	0.01K	-0.02%
Aug 27, 2013	24.613	24.313	24.740	24.033	-	2.52%
Aug 28, 2013	24.389	24.985	24.985	24.925	0.00K	-0.91%
Aug 29, 2013	24.090	24.330	24.415	23.660	19.70K	-1.23%
Aug 30, 2013	23.463	23.775	24.015	23.385	2.30K	-2.60%
Sep 01, 2013	23.348	23.458	23.473	23.118	-	-0.49%
Sep 02, 2013	24.223	23.318	24.405	23.318	-	3.75%
Sep 03, 2013	24.382	23.200	24.460	23.100	1.13K	0.66%
Sep 04, 2013	23.369	24.305	24.375	23.350	0.86K	-4.15%
Sep 05, 2013	23.206	23.460	23.620	22.995	0.55K	-0.70%
Sep 06, 2013	23.842	23.175	23.860	23.165	0.33K	2.74%
Sep 08, 2013	23.930	23.860	24.133	23.850	-	0.37%
Sep 09, 2013	23.668	24.000	24.000	23.470	0.31K	-1.09%
Sep 10, 2013	22.966	23.700	23.700	22.800	0.24K	-2.97%
Sep 11, 2013	23.121	22.770	23.170	22.755	0.18K	0.67%
Sep 12, 2013	22.099	23.125	23.140	21.870	0.14K	-4.42%
Sep 13, 2013	21.670	22.095	22.170	21.465	0.06K	-1.94%
Sep 15, 2013	22.290	22.438	22.438	22.220	-	2.86%
Sep 16, 2013	21.963	22.235	22.250	21.700	0.14K	-1.47%
Sep 17, 2013	21.735	22.005	22.005	21.710	0.14K	-1.04%
Sep 18, 2013	21.514	21.645	22.950	21.210	0.14K	-1.02%
Sep 19, 2013	23.242	22.840	23.275	22.840	0.15K	8.03%
Sep 20, 2013	21.876	22.710	22.710	21.770	0.04K	-5.88%
Sep 22, 2013	21.958	21.843	21.960	21.765	-	0.37%
Sep 23, 2013	21.805	21.825	21.870	21.355	0.14K	-0.70%
Sep 24, 2013	21.539	21.825	21.825	21.780	0.08K	-1.22%
Sep 25, 2013	21.838	21.590	21.875	21.545	0.04K	1.39%
Sep 26, 2013	21.750	21.818	22.120	21.673	-	-0.40%
Sep 27, 2013	21.783	21.595	21.825	21.470	0.15K	0.15%
Sep 29, 2013	21.835	21.900	22.100	21.718	-	0.24%
Sep 30, 2013	21.656	21.700	21.795	21.645	0.12K	-0.82%
Oct 01, 2013	21.124	21.665	21.685	20.795	0.07K	-2.46%
Oct 02, 2013	21.846	21.145	21.850	21.090	0.07K	3.42%
Oct 03, 2013	21.739	21.690	21.690	21.430	0.03K	-0.49%
Oct 04, 2013	21.705	21.650	21.800	21.650	0.06K	-0.16%
Oct 06, 2013	21.813	21.775	21.890	21.775	-	0.50%
Oct 07, 2013	22.339	21.710	21.915	21.710	0.01K	2.41%
Oct 08, 2013	22.397	22.230	22.370	22.230	0.01K	0.26%
Oct 09, 2013	21.846	21.845	21.900	21.845	0.01K	-2.46%
Oct 10, 2013	21.850	21.950	21.950	21.820	0.03K	0.02%
Oct 11, 2013	21.215	21.500	21.550	21.195	0.02K	-2.91%
Oct 13, 2013	21.330	21.443	21.470	21.313	-	0.54%
Oct 14, 2013	21.310	21.500	21.550	21.500	0.02K	-0.09%
Oct 15, 2013	21.146	20.720	21.180	20.675	0.01K	-0.77%
Oct 16, 2013	21.337	21.180	21.432	21.130	-	0.90%
Oct 17, 2013	21.903	21.880	22.080	21.880	0.00K	2.65%
Oct 18, 2013	21.928	21.825	22.040	21.737	-	0.11%
Oct 20, 2013	21.938	21.908	22.008	21.853	-	0.05%
Oct 21, 2013	22.233	22.220	22.225	22.185	0.01K	1.34%
Oct 22, 2013	22.754	22.550	22.550	22.475	0.01K	2.34%
Oct 23, 2013	22.582	22.545	22.545	22.545	0.01K	-0.76%
Oct 24, 2013	22.786	22.660	22.815	22.660	0.02K	0.90%
Oct 25, 2013	22.603	22.400	22.420	22.400	0.01K	-0.80%
Oct 27, 2013	22.545	22.638	22.638	22.540	-	-0.26%
Oct 28, 2013	22.498	22.535	22.535	22.455	0.02K	-0.21%
Oct 29, 2013	22.452	22.330	22.555	22.330	0.01K	-0.20%
Oct 30, 2013	22.946	22.480	23.000	22.480	0.03K	2.20%
Oct 31, 2013	21.832	22.320	22.355	21.975	0.02K	-4.85%
Nov 01, 2013	21.804	21.870	21.880	21.795	0.02K	-0.13%
Nov 03, 2013	21.848	21.837	21.880	21.828	-	0.20%
Nov 04, 2013	21.678	21.640	21.785	21.600	0.01K	-0.78%
Nov 05, 2013	21.614	21.670	21.670	21.670	0.00K	-0.30%
Nov 06, 2013	21.746	21.770	21.780	21.770	0.02K	0.61%
Nov 07, 2013	21.639	21.765	21.765	21.380	0.03K	-0.49%
Nov 08, 2013	21.307	21.320	21.370	21.320	0.02K	-1.53%
Nov 10, 2013	21.400	21.438	21.438	21.388	-	0.44%
Nov 11, 2013	21.330	21.398	21.445	21.233	-	-0.33%
Nov 12, 2013	20.768	20.650	20.650	20.650	0.00K	-2.63%
Nov 13, 2013	20.432	20.650	20.650	20.475	0.01K	-1.62%
Nov 14, 2013	20.712	20.760	20.760	20.750	0.01K	1.37%
Nov 15, 2013	20.788	20.733	20.822	20.553	-	0.37%
Nov 17, 2013	20.760	20.767	20.795	20.760	-	-0.13%
Nov 18, 2013	20.349	20.400	20.400	20.400	0.00K	-1.98%
Nov 19, 2013	20.326	20.280	20.315	20.255	0.01K	-0.11%
Nov 20, 2013	20.050	20.135	20.135	20.135	0.01K	-1.36%
Nov 21, 2013	19.987	19.898	20.043	19.712	-	-0.31%
Nov 22, 2013	19.840	19.985	20.043	19.815	-	-0.74%
Nov 24, 2013	19.743	19.833	19.918	19.743	-	-0.49%
Nov 25, 2013	20.265	19.738	20.345	19.615	-	2.64%
Nov 26, 2013	19.846	19.930	19.930	19.930	0.00K	-2.07%
Nov 27, 2013	19.633	19.815	20.080	19.585	25.51K	-1.07%
Nov 28, 2013	19.750	19.703	19.807	19.653	-	0.60%
Nov 29, 2013	19.981	19.660	20.050	19.600	3.18K	1.17%
Dec 01, 2013	19.935	19.988	19.988	19.923	-	-0.23%
Dec 02, 2013	19.233	19.910	19.910	19.060	1.58K	-3.52%
Dec 03, 2013	19.011	19.150	19.255	18.980	0.58K	-1.15%
Dec 04, 2013	19.774	19.040	19.805	18.845	0.59K	4.01%
Dec 05, 2013	19.514	19.605	19.610	19.235	0.40K	-1.31%
Dec 06, 2013	19.465	19.380	19.590	19.150	0.46K	-0.25%
Dec 08, 2013	19.543	19.555	19.612	19.543	-	0.40%
Dec 09, 2013	19.644	19.465	19.890	19.460	0.09K	0.52%
Dec 10, 2013	20.256	19.755	20.315	19.720	0.25K	3.12%
Dec 11, 2013	20.298	20.245	20.400	20.230	0.12K	0.21%
Dec 12, 2013	19.402	20.270	20.270	19.405	0.08K	-4.41%
Dec 13, 2013	19.559	19.460	19.630	19.415	0.14K	0.81%
Dec 15, 2013	19.615	19.648	19.678	19.612	-	0.29%
Dec 16, 2013	20.049	19.500	20.200	19.455	0.04K	2.21%
Dec 17, 2013	19.792	19.840	19.840	19.800	0.08K	-1.28%
Dec 18, 2013	20.014	19.900	20.175	19.740	0.05K	1.12%
Dec 19, 2013	19.143	19.800	19.830	19.470	0.05K	-4.35%
Dec 20, 2013	19.418	19.100	19.370	19.100	0.04K	1.44%
Dec 22, 2013	19.420	19.405	19.438	19.398	-	0.01%
Dec 23, 2013	19.378	19.430	19.440	19.390	0.02K	-0.22%
Dec 24, 2013	19.453	19.350	19.410	19.350	0.04K	0.39%
Dec 26, 2013	19.885	19.820	19.930	19.820	0.07K	2.22%
Dec 27, 2013	20.013	19.995	20.000	19.955	0.03K	0.64%
Dec 29, 2013	20.130	20.087	20.178	20.083	-	0.58%
Dec 30, 2013	19.581	19.835	19.835	19.610	0.08K	-2.73%
Dec 31, 2013	19.339	18.950	18.950	18.935	0.16K	-1.24%
Jan 01, 2014	19.535	19.438	19.545	19.435	-	1.01%
Jan 02, 2014	20.098	20.310	20.320	20.020	0.05K	2.88%
Jan 03, 2014	20.182	20.090	20.090	20.090	0.02K	0.42%
Jan 05, 2014	20.118	20.160	20.185	20.110	-	-0.32%
Jan 06, 2014	20.077	20.240	20.240	20.090	0.02K	-0.20%
Jan 07, 2014	19.765	20.250	20.250	19.670	0.03K	-1.55%
Jan 08, 2014	19.518	19.720	19.735	19.370	0.03K	-1.25%
Jan 09, 2014	19.663	19.445	19.555	19.440	0.01K	0.74%
Jan 10, 2014	20.201	20.095	20.100	20.075	0.01K	2.74%
Jan 12, 2014	20.220	20.175	20.263	20.173	-	0.09%
Jan 13, 2014	20.361	20.300	20.405	20.300	0.04K	0.70%
Jan 14, 2014	20.251	20.310	20.530	20.200	0.02K	-0.54%
Jan 15, 2014	20.103	20.195	20.195	20.010	0.03K	-0.73%
Jan 16, 2014	20.025	20.125	20.140	20.035	0.04K	-0.39%
Jan 17, 2014	20.267	20.090	20.285	20.090	0.48K	1.21%
Jan 19, 2014	20.333	20.285	20.423	20.285	-	0.33%
Jan 20, 2014	20.320	20.335	20.398	20.278	-	-0.06%
Jan 21, 2014	19.838	20.300	20.310	19.830	0.08K	-2.37%
Jan 22, 2014	19.775	19.905	19.938	19.748	-	-0.32%
Jan 23, 2014	19.986	19.920	20.080	19.920	0.03K	1.07%
Jan 24, 2014	19.743	20.160	20.160	20.110	0.00K	-1.22%
Jan 26, 2014	20.020	19.935	20.078	19.915	-	1.40%
Jan 27, 2014	19.771	19.800	19.800	19.555	0.01K	-1.24%
Jan 28, 2014	19.483	19.755	19.755	19.755	0.00K	-1.46%
Jan 29, 2014	19.690	19.533	19.962	19.485	-	1.06%
Jan 30, 2014	19.111	19.670	19.670	19.060	0.09K	-2.94%
Jan 31, 2014	19.105	19.325	19.325	19.150	0.15K	-0.03%
Feb 02, 2014	19.098	19.113	19.135	19.065	-	-0.04%
Feb 03, 2014	19.389	19.130	19.515	19.090	0.44K	1.52%
Feb 04, 2014	19.516	19.430	19.525	19.430	0.25K	0.66%
Feb 05, 2014	19.785	19.745	20.045	19.745	0.00K	1.38%
Feb 06, 2014	20.026	20.220	20.220	19.985	1.41K	1.22%
Feb 07, 2014	20.036	20.035	20.035	20.035	0.10K	0.05%
Feb 09, 2014	20.025	19.975	20.060	19.975	-	-0.05%
Feb 10, 2014	20.215	20.125	20.200	20.125	0.88K	0.95%
Feb 11, 2014	20.143	20.170	20.170	20.170	0.00K	-0.36%
Feb 12, 2014	20.331	20.250	20.250	20.250	0.00K	0.93%
Feb 13, 2014	20.489	20.345	20.605	20.310	0.20K	0.78%
Feb 14, 2014	21.411	20.520	21.425	20.520	0.01K	4.50%
Feb 16, 2014	21.678	21.480	21.710	21.475	-	1.25%
Feb 17, 2014	21.830	21.673	21.968	21.543	-	0.70%
Feb 18, 2014	21.891	21.825	21.895	21.815	0.01K	0.28%
Feb 19, 2014	21.844	21.835	21.835	21.700	0.13K	-0.21%
Feb 20, 2014	21.767	21.600	21.825	21.600	0.85K	-0.35%
Feb 21, 2014	21.862	21.700	21.870	21.700	1.55K	0.44%
Feb 23, 2014	21.890	21.930	21.935	21.822	-	0.13%
Feb 24, 2014	22.139	21.935	22.160	21.935	0.79K	1.14%
Feb 25, 2014	22.053	21.920	22.040	21.845	1.85K	-0.39%
Feb 26, 2014	21.341	22.015	22.050	21.290	0.75K	-3.23%
Feb 27, 2014	21.314	21.245	21.480	20.985	15.92K	-0.13%
Feb 28, 2014	21.204	21.250	21.390	21.070	1.53K	-0.52%
Mar 02, 2014	21.413	21.388	21.418	21.258	-	0.99%
Mar 03, 2014	21.448	21.350	21.680	21.265	0.40K	0.16%
Mar 04, 2014	21.188	21.490	21.490	21.010	0.93K	-1.21%
Mar 05, 2014	21.239	21.200	21.290	21.160	0.15K	0.24%
Mar 06, 2014	21.542	21.225	21.595	21.100	0.25K	1.43%
Mar 07, 2014	20.897	21.475	21.540	20.760	0.22K	-2.99%
Mar 09, 2014	20.855	20.900	20.928	20.822	-	-0.20%
Mar 10, 2014	20.879	20.800	20.885	20.600	0.11K	0.12%
Mar 11, 2014	20.784	21.000	21.260	20.790	0.08K	-0.45%
